fldID;fldDate;fldIDMatch;fldTournament;fldTeam1;fldTeam2;fldInfo;fldElapsedTime;fldScore1;fldScore2;fldCoef1;fldCoefX;fldCoef2;fldTotal;fldCoefTotalOver;fldYellowCard1;fldYellowCard2;fldRedCard1;fldRedCard2;fldCorner1;fldCorner2;fldShotsOn1;fldShotsOn2;fldShotsOff1;fldShotsOff2;fldAttacks1;fldAttacks2;fldDanAttacks1;fldDanAttacks2;fldPenalty1;fldPenalty2;fldFreeKick1;fldFreeKick2;fldSub1;fldSub2;fldScoreResult1;fldScoreResult2;fldResult
170770;25.10.2022;407294536;Чемпионат Англии. Северная Премьер-лига;Атертон Коллириз;Радклиффе;Чемпионат Англии. Северная Премьер-лига Атертон Коллириз Радклиффе;4726;1;1;6.619999886;1.320000052;6.110000134;2.5;3.303999901;0;1;0;0;7;1;1;3;4;5;54;58;25;21;0;0;9;10;0;0;1;1;0
287728;30.10.2022;408413584;Чемпионат Франции. Первая лига;Осер;Аяччо;Чемпионат Франции. Первая лига Осер Аяччо;4741;1;0;1.169999957;5.5;47;1.5;2.579999924;1;1;1;1;5;5;4;1;10;4;73;105;29;43;0;0;18;16;1;4;1;0;0
58750;22.10.2022;406537036;Чемпионат Турции. Первая лига;Алтай Измир;ББ Эрзурум;Чемпионат Турции. Первая лига Алтай Измир ББ Эрзурум;4738;1;1;6.650000095;1.450000048;4.539999962;2.5;2.650000095;0;0;0;0;3;3;4;3;0;2;84;76;50;44;0;0;13;19;3;5;1;1;0
151854;24.10.2022;407061183;Чемпионат Венгрии. Суперлига;Мезоковешди-Жори СЕ;Уйпешт;Чемпионат Венгрии. Суперлига Мезоковешди-Жори СЕ Уйпешт;4744;1;0;1.220000029;4.480000019;38;1.5;2.329999924;1;1;0;0;3;9;3;9;3;8;96;129;48;96;0;0;21;14;0;1;1;0;0
24824;21.10.2022;406353677;Чемпионат Ирландии. Премьер-лига;Богемиан;Финн Харпс;Чемпионат Ирландии. Премьер-лига Богемиан Финн Харпс;4726;1;1;3.480000019;1.519999981;7.940000057;2.5;2.660000086;0;2;0;0;3;5;2;3;10;3;86;72;50;26;0;1;14;11;0;0;2;2;1
5540;21.10.2022;406176657;Чемпионат Гондураса;Мотагуа;Лобос УПНФМ;Чемпионат Гондураса Мотагуа Лобос УПНФМ;4754;2;1;1.059999943;10;34;3.5;2.269999981;3;2;0;0;5;4;5;5;12;3;106;85;78;60;0;0;17;26;0;0;2;2;1
193234;27.10.2022;407709080;Оман. Кубок Султана;Аль-Шабаб Барка;Сохар Клуб;Оман. Кубок Султана Аль-Шабаб Барка Сохар Клуб;4764;1;1;7.119999886;1.519999981;3.660000086;2.5;2.359999895;1;0;0;0;2;3;5;1;0;7;64;76;16;46;0;0;5;11;1;1;2;1;1
101729;23.10.2022;406765176;Чемпионат Испании. Третий дивизион RFEF;Кастеллдефелс;ФЕ Грама;Чемпионат Испании. Третий дивизион RFEF Кастеллдефелс ФЕ Грама;4721;1;0;1.159999967;5.789999962;31;1.5;2.950000048;4;2;1;0;2;2;5;2;7;3;101;82;78;52;0;0;29;23;0;0;1;0;0
213775;28.10.2022;407962646;Чемпионат Австрии. Региональная лига Восток;ТВЛ Электра;Брук Лейта;Чемпионат Австрии. Региональная лига Восток ТВЛ Электра Брук Лейта;4721;1;1;3.190000057;1.620000005;7.210000038;2.5;2.180000067;1;0;0;0;4;1;2;3;5;7;65;79;33;20;0;0;20;18;0;0;1;1;0
191559;27.10.2022;407678565;Чемпионат Молдовы. Суперлига;Зимбру;Милсами;Чемпионат Молдовы. Суперлига Зимбру Милсами;4738;1;1;4.849999905;1.559999943;4.550000191;2.5;2.269999981;2;3;0;0;2;5;2;2;8;4;104;89;58;49;1;0;13;18;5;1;1;1;0
101892;23.10.2022;406765177;Чемпионат Испании. Третий дивизион RFEF;Мостолес УРЖК;Хетафе II;Чемпионат Испании. Третий дивизион RFEF Мостолес УРЖК Хетафе II;4760;0;1;28;5.900000095;1.159999967;1.5;2.775000095;1;1;0;0;5;4;2;2;7;8;93;120;49;52;1;0;12;10;3;3;0;1;0
156014;24.10.2022;407087419;Чемпионат Италии. Серия B;Асколи;Кальяри;Чемпионат Италии. Серия B Асколи Кальяри;4765;1;0;1.25;4.320000172;38;1.5;2.400000095;4;0;0;0;5;4;2;1;5;10;53;92;17;50;1;0;9;19;5;4;2;1;1
235122;29.10.2022;408132088;Чемпионат Испании. Молодёжная лига;КФ Йувентуд Лагуна (19);Тенерифе (19);Чемпионат Испании. Молодёжная лига КФ Йувентуд Лагуна (19) Тенерифе (19);4745;0;2;33;20;1.00999999;2.5;2.210000038;3;2;0;0;1;3;2;3;3;4;94;87;49;49;0;0;23;17;0;0;1;2;1
113496;23.10.2022;406793310;Чемпионат Германии. Региональная лига Севера;Теутония 05;ССВ Йедделох;Чемпионат Германии. Региональная лига Севера Теутония 05 ССВ Йедделох;4795;2;3;23;4.559999943;1.24000001;5.5;2.305000067;2;2;1;0;6;3;9;9;14;5;75;63;50;35;1;2;12;13;0;0;2;4;1
133073;23.10.2022;406858103;Чемпионат Испании. Женщины;Севилья (жен);Альхама КФ (жен);Чемпионат Испании. Женщины Севилья (жен) Альхама КФ (жен);4755;1;0;1.080000043;9.039999962;34;1.5;2.440000057;0;2;0;0;4;2;3;1;5;2;82;48;38;18;0;0;23;5;2;2;2;0;1
322336;31.10.2022;408648167;Чемпионат Хорватии;Велика Горица;Славен Белупо;Чемпионат Хорватии Велика Горица Славен Белупо;4776;1;1;2.859999895;1.559999943;14.89999962;2.5;2.25999999;2;3;0;1;9;3;8;3;8;2;77;67;57;31;0;0;24;13;0;0;1;1;0
298204;30.10.2022;408439246;Чемпионат Венгрии. Вторая лига;Халадаш;Дороги;Чемпионат Венгрии. Вторая лига Халадаш Дороги;4757;2;2;4.139999866;1.399999976;8.789999962;4.5;2.954999924;3;3;0;0;8;4;7;3;6;4;78;64;41;25;0;0;18;12;0;0;4;3;1
46961;22.10.2022;406507534;Чемпионат Венгрии. Вторая лига;Дороги;Дьёр ЭТО;Чемпионат Венгрии. Вторая лига Дороги Дьёр ЭТО;4787;0;1;31;6.340000153;1.139999986;1.5;2.950000048;2;2;0;0;8;4;1;1;4;1;91;63;64;43;0;0;26;19;0;0;0;1;0
131412;23.10.2022;406848089;Чемпионат Италии. Лига Про C;Туррис Кальцио;Кротоне;Чемпионат Италии. Лига Про C Туррис Кальцио Кротоне;4713;2;3;31;6.340000153;1.139999986;5.5;2.180000067;3;1;0;0;4;8;4;7;12;17;105;90;75;74;0;0;10;23;0;0;2;4;1
177297;26.10.2022;407439863;Кубок Черногории;Рудар Плевля;Сутьеска Никшич;Кубок Черногории Рудар Плевля Сутьеска Никшич;4750;0;1;29;6.860000134;1.120000005;1.5;2.180000067;2;2;0;0;6;3;2;3;6;3;67;55;44;35;0;1;21;24;0;0;0;2;1
149882;24.10.2022;407039106;Чемпионат Узбекистана. ПФЛ;Сурхан;Кызылкум;Чемпионат Узбекистана. ПФЛ Сурхан Кызылкум;4740;2;0;1.00999999;20;33;2.5;2.25;1;1;0;0;7;2;8;1;5;4;98;74;73;45;1;0;13;15;0;0;2;0;0
138651;23.10.2022;406880925;Чемпионат Нидерландов. Эредивизи;Волендам;Херенвен;Чемпионат Нидерландов. Эредивизи Волендам Херенвен;4762;1;1;4.639999866;1.74000001;4.150000095;2.5;2.00999999;2;3;0;0;7;3;4;2;8;5;83;92;57;52;0;0;9;6;5;2;1;3;1
12811;21.10.2022;406291817;Чемпионат Аргентины. Резервная лига;Атлетико Тукуман II;Дефенса и Юстиция II;Чемпионат Аргентины. Резервная лига Атлетико Тукуман II Дефенса и Юстиция II;4794;1;0;1.159999967;5.900000095;26;1.5;2.619999886;1;1;0;0;2;5;1;0;4;2;97;126;54;63;0;0;11;8;4;1;1;0;0
225996;29.10.2022;408100515;Чемпионат Таиланда. Дивизион 3;Тонбури Юнайтед;Университет Касем Бундит;Чемпионат Таиланда. Дивизион 3 Тонбури Юнайтед Университет Касем Бундит;4737;1;2;25;5.510000229;1.179999948;3.5;2.210000038;2;0;0;0;3;9;1;2;0;0;97;169;45;101;0;0;14;23;0;0;2;2;1
96045;23.10.2022;406753625;Чемпионат Италии. Примавера;Лечче (19);Болонья (19);Чемпионат Италии. Примавера Лечче (19) Болонья (19);4751;0;1;24;6.03000021;1.159999967;1.5;2.140000105;1;1;1;0;7;3;5;3;10;8;54;48;32;25;0;1;19;15;0;0;0;1;0
64646;22.10.2022;406556494;Чемпионат Португалии до 19 лет;Академика Коимбра (19);Белененсеш (19);Чемпионат Португалии до 19 лет Академика Коимбра (19) Белененсеш (19);4716;1;1;5.090000153;1.529999971;4.579999924;2.5;2.5;2;1;0;0;6;3;2;6;7;5;117;126;42;72;0;0;21;20;0;0;2;1;1
68733;22.10.2022;406574589;Чемпионат Австрии. Ландеслига;Ретз;СКУ Ардаггер;Чемпионат Австрии. Ландеслига Ретз СКУ Ардаггер;4739;0;1;26;6.460000038;1.139999986;1.5;2.359999895;2;4;0;0;2;5;2;3;5;1;140;94;63;56;0;0;34;15;0;0;0;1;0
132970;23.10.2022;406858007;Чемпионат Испании. Первый дивизион RFEF;Реал II;Депортиво Ла-Корунья;Чемпионат Испании. Первый дивизион RFEF Реал II Депортиво Ла-Корунья;4743;1;0;1.090000033;7.96999979;36;1.5;2.180000067;1;2;0;1;5;3;5;2;5;5;74;102;71;81;0;0;14;21;0;0;1;0;0
305407;30.10.2022;408463060;Чемпионат Кот-дИвуара;Стелла д’Аджаме;Бассам;Чемпионат Кот-дИвуара Стелла д’Аджаме Бассам;4724;1;0;1.139999986;6.340000153;31;1.5;2.619999886;2;1;0;0;4;4;4;1;11;4;77;90;67;51;0;0;17;26;1;2;1;0;0
75703;22.10.2022;406605843;Чемпионат Франции. Вторая лига;Париж;Лаваль;Чемпионат Франции. Вторая лига Париж Лаваль;4744;0;0;4.630000114;1.379999995;8.600000381;0.5;12.10000038;0;1;0;0;1;1;0;2;3;2;84;64;56;43;0;0;15;13;4;1;0;0;0
38750;22.10.2022;406479815;Чемпионат Сербии до 19 лет;Войводина (19);Раднички (19);Чемпионат Сербии до 19 лет Войводина (19) Раднички (19);4706;1;1;2.660000086;1.710000038;9.220000267;2.5;2.109999895;1;2;0;0;6;6;4;3;4;6;139;118;75;57;0;0;26;21;0;0;2;1;1
245557;29.10.2022;408164235;Чемпионат Чехии;Градец-Кралове;Пардубице;Чемпионат Чехии Градец-Кралове Пардубице;4711;1;3;48;14.89999962;1.029999971;4.5;2.039999962;1;3;0;0;3;1;4;4;6;8;79;83;55;39;0;0;19;21;3;1;1;3;0
302990;30.10.2022;408453980;Кубок Африканских Наций до 23 лет;Камерун (23);Ангола (23);Кубок Африканских Наций до 23 лет Камерун (23) Ангола (23);4794;0;0;2.980000019;1.629999995;9.319999695;0.5;2.519999981;2;1;0;0;6;7;0;0;6;0;115;97;91;63;0;0;8;14;3;3;0;0;0
16392;21.10.2022;406316235;Чемпионат Грузии. Суперлига;Сабуртало Тбилиси;Динамо Батуми;Чемпионат Грузии. Суперлига Сабуртало Тбилиси Динамо Батуми;4763;2;3;32;8.329999924;1.090000033;5.5;2.079999924;3;1;1;0;2;9;4;4;1;4;124;119;38;73;0;1;21;27;0;0;2;4;1
231039;29.10.2022;408119470;Чемпионат Польши. Лига 2;Знич;Хутник;Чемпионат Польши. Лига 2 Знич Хутник;4745;0;1;18.10000038;4.039999962;1.309999943;1.5;2.079999924;0;2;0;0;4;7;3;3;9;3;105;87;71;42;0;0;10;13;0;0;0;1;0
131549;23.10.2022;406848030;Чемпионат Италии. Лига Про B;Луккезе;Монтеварки;Чемпионат Италии. Лига Про B Луккезе Монтеварки;4749;1;0;1.110000014;7.150000095;35;1.5;2.420000076;2;1;0;0;5;5;4;1;7;7;83;94;55;61;0;0;25;23;0;0;1;0;0
102051;23.10.2022;406764100;Чемпионат Испании. Третий дивизион RFEF;Картэйа;Кониль;Чемпионат Испании. Третий дивизион RFEF Картэйа Кониль;4769;1;2;21;4.539999962;1.24000001;3.5;2.589999914;3;6;0;0;6;1;1;3;3;4;112;93;62;43;1;0;13;14;5;3;2;2;1
310300;30.10.2022;408490745;Чемпионат Бельгии. Премьер-лига;Ауд-Хеверле Лёвен;Гент;Чемпионат Бельгии. Премьер-лига Ауд-Хеверле Лёвен Гент;4794;1;1;5.570000172;1.629999995;4.230000019;2.5;2.25999999;2;2;0;0;1;3;4;4;5;3;101;69;53;31;1;0;11;12;1;4;1;1;0
293484;30.10.2022;408426068;Чемпионат Португалии. Женщины;Альбергария (жен);Валадарес Гаия (жен);Чемпионат Португалии. Женщины Альбергария (жен) Валадарес Гаия (жен);4762;1;1;8.180000305;1.710000038;2.75999999;2.5;2.00999999;2;1;0;0;1;8;2;6;2;4;80;116;31;83;0;1;18;12;0;0;1;1;0
307237;30.10.2022;408468684;Чемпионат Турции. Вторая лига;Менемен Беледиеспор;Сомаспор;Чемпионат Турции. Вторая лига Менемен Беледиеспор Сомаспор;4775;3;1;1.00999999;21;32;4.5;2.775000095;4;0;0;0;6;8;4;3;1;7;70;91;48;69;0;0;22;32;3;2;3;2;1
302669;30.10.2022;408453725;Португалия. Национальный чемпионат;Валадарес Гаия;АД Мачичо;Португалия. Национальный чемпионат Валадарес Гаия АД Мачичо;4731;1;1;3.180000067;1.600000024;7.610000134;2.5;2.210000038;1;2;0;0;4;3;1;1;10;5;113;85;63;40;0;0;5;11;2;0;2;1;1
256661;29.10.2022;408210803;Чемпионат Италии. Лига Про B;Читта-ди-Понтедера;АСД Торрес Сессари;Чемпионат Италии. Лига Про B Читта-ди-Понтедера АСД Торрес Сессари;4771;0;0;6.96999979;1.269999981;7.190000057;0.5;3.730000019;2;1;0;0;2;1;2;1;6;3;94;105;67;55;0;0;17;24;0;0;1;0;1
133176;23.10.2022;406857268;Чемпионат Польши. Лига 1;Заглембе Сосновец;Гурник Ленчна;Чемпионат Польши. Лига 1 Заглембе Сосновец Гурник Ленчна;4755;1;2;71;7.510000229;1.090000033;3.5;2.440000057;3;4;1;0;3;4;2;2;3;3;82;88;99;93;1;0;19;18;0;0;2;2;1
